core_id.x,core_id.y
Kamp-Nielsen_et_al_2002_1,Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_2,Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_3,Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_1,Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_2,Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_3,Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_1,Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_2,Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_3,Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_1,Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_2,Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_3,Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_1,Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_2,Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_3,Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_1,Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_2,Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_3,Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_1,Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_2,Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_3,Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_1,Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_2,Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_3,Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_1,Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_2,Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_3,Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_1,Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_2,Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_3,Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_1,Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_2,Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_3,Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_1,Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_2,Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_3,Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_1,Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_2,Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_3,Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_1,Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_2,Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_3,Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_1,Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_2,Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_3,Serrano_unpublished_1
Mateo_and_Serrano_unpublished_1,Mateo_and_Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_1,Mateo_and_Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_2,Mateo_and_Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_3,Mateo_and_Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_1,Mateo_and_Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_2,Mateo_and_Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_3,Mateo_and_Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_1,Mateo_and_Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_2,Mateo_and_Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_3,Mateo_and_Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_1,Mateo_and_Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_2,Mateo_and_Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_3,Mateo_and_Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_1,Mateo_and_Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_2,Mateo_and_Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_3,Mateo_and_Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_1,Mateo_and_Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_2,Mateo_and_Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_3,Mateo_and_Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_1,Mateo_and_Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_2,Mateo_and_Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_3,Mateo_and_Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_1,Mateo_and_Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_2,Mateo_and_Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_3,Mateo_and_Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_1,Mateo_and_Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_2,Mateo_and_Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_3,Mateo_and_Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_1,Mateo_and_Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_2,Mateo_and_Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_3,Mateo_and_Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_1,Mateo_and_Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_2,Mateo_and_Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_3,Mateo_and_Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_1,Mateo_and_Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_2,Mateo_and_Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_3,Mateo_and_Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_1,Mateo_and_Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_2,Mateo_and_Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_3,Mateo_and_Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_1,Mateo_and_Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_2,Mateo_and_Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_3,Mateo_and_Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_1,Mateo_and_Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_2,Mateo_and_Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_3,Mateo_and_Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_1,Mateo_and_Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_2,Mateo_and_Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_3,Mateo_and_Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_1,Mateo_and_Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_2,Mateo_and_Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_3,Mateo_and_Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_1,Mateo_and_Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_2,Mateo_and_Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_3,Mateo_and_Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_1,Mateo_and_Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_2,Mateo_and_Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_3,Mateo_and_Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_1,Mateo_and_Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_2,Mateo_and_Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_3,Mateo_and_Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_1,Mateo_and_Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_2,Mateo_and_Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_3,Mateo_and_Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_1,Mateo_and_Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_2,Mateo_and_Serrano_unpublished_1
Kamp-Nielsen_et_al_2002_3,Mateo_and_Serrano_unpublished_1
Mateo_and_Romero_1997_2,Mateo_et_al_1997_11
Mateo_et_al_1997_11,Mateo_et_al_1997_11
Kamp-Nielsen_et_al_2002_1,Mateo_et_al_1997_11
Kamp-Nielsen_et_al_2002_2,Mateo_et_al_1997_11
Kamp-Nielsen_et_al_2002_3,Mateo_et_al_1997_11
Kamp-Nielsen_et_al_2002_1,Mateo_et_al_1997_11
Kamp-Nielsen_et_al_2002_2,Mateo_et_al_1997_11
Kamp-Nielsen_et_al_2002_3,Mateo_et_al_1997_11
Kamp-Nielsen_et_al_2002_1,Mateo_et_al_1997_11
Kamp-Nielsen_et_al_2002_2,Mateo_et_al_1997_11
Kamp-Nielsen_et_al_2002_3,Mateo_et_al_1997_11
Kamp-Nielsen_et_al_2002_1,Mateo_et_al_1997_11
Kamp-Nielsen_et_al_2002_2,Mateo_et_al_1997_11
Kamp-Nielsen_et_al_2002_3,Mateo_et_al_1997_11
Kamp-Nielsen_et_al_2002_1,Mateo_et_al_1997_11
Kamp-Nielsen_et_al_2002_2,Mateo_et_al_1997_11
Kamp-Nielsen_et_al_2002_3,Mateo_et_al_1997_11
Kamp-Nielsen_et_al_2002_1,Mateo_et_al_1997_11
Kamp-Nielsen_et_al_2002_2,Mateo_et_al_1997_11
Kamp-Nielsen_et_al_2002_3,Mateo_et_al_1997_11
Kamp-Nielsen_et_al_2002_1,Mateo_et_al_1997_11
Kamp-Nielsen_et_al_2002_2,Mateo_et_al_1997_11
Kamp-Nielsen_et_al_2002_3,Mateo_et_al_1997_11
Mateo_et_al_1997_12,Mateo_et_al_1997_12
Mateo_et_al_1997_13,Mateo_et_al_1997_12
Kamp-Nielsen_et_al_2002_1,Mateo_et_al_1997_12
Kamp-Nielsen_et_al_2002_2,Mateo_et_al_1997_12
Kamp-Nielsen_et_al_2002_3,Mateo_et_al_1997_12
Kamp-Nielsen_et_al_2002_1,Mateo_et_al_1997_12
Kamp-Nielsen_et_al_2002_2,Mateo_et_al_1997_12
Kamp-Nielsen_et_al_2002_3,Mateo_et_al_1997_12
Kamp-Nielsen_et_al_2002_1,Mateo_et_al_1997_12
Kamp-Nielsen_et_al_2002_2,Mateo_et_al_1997_12
Kamp-Nielsen_et_al_2002_3,Mateo_et_al_1997_12
Kamp-Nielsen_et_al_2002_1,Mateo_et_al_1997_12
Kamp-Nielsen_et_al_2002_2,Mateo_et_al_1997_12
Kamp-Nielsen_et_al_2002_3,Mateo_et_al_1997_12
Kamp-Nielsen_et_al_2002_1,Mateo_et_al_1997_12
Kamp-Nielsen_et_al_2002_2,Mateo_et_al_1997_12
Kamp-Nielsen_et_al_2002_3,Mateo_et_al_1997_12
Kamp-Nielsen_et_al_2002_1,Mateo_et_al_1997_12
Kamp-Nielsen_et_al_2002_2,Mateo_et_al_1997_12
Kamp-Nielsen_et_al_2002_3,Mateo_et_al_1997_12
Kamp-Nielsen_et_al_2002_1,Mateo_et_al_1997_12
Kamp-Nielsen_et_al_2002_2,Mateo_et_al_1997_12
Kamp-Nielsen_et_al_2002_3,Mateo_et_al_1997_12
Kamp-Nielsen_et_al_2002_1,Mateo_et_al_1997_12
Kamp-Nielsen_et_al_2002_2,Mateo_et_al_1997_12
Kamp-Nielsen_et_al_2002_3,Mateo_et_al_1997_12
Kamp-Nielsen_et_al_2002_1,Mateo_et_al_1997_12
Kamp-Nielsen_et_al_2002_2,Mateo_et_al_1997_12
Kamp-Nielsen_et_al_2002_3,Mateo_et_al_1997_12
Mateo_et_al_1997_12,Mateo_et_al_1997_13
Mateo_et_al_1997_13,Mateo_et_al_1997_13
Kamp-Nielsen_et_al_2002_1,Mateo_et_al_1997_13
Kamp-Nielsen_et_al_2002_2,Mateo_et_al_1997_13
Kamp-Nielsen_et_al_2002_3,Mateo_et_al_1997_13
Kamp-Nielsen_et_al_2002_1,Mateo_et_al_1997_13
Kamp-Nielsen_et_al_2002_2,Mateo_et_al_1997_13
Kamp-Nielsen_et_al_2002_3,Mateo_et_al_1997_13
Kamp-Nielsen_et_al_2002_1,Mateo_et_al_1997_13
Kamp-Nielsen_et_al_2002_2,Mateo_et_al_1997_13
Kamp-Nielsen_et_al_2002_3,Mateo_et_al_1997_13
Kamp-Nielsen_et_al_2002_1,Mateo_et_al_1997_13
Kamp-Nielsen_et_al_2002_2,Mateo_et_al_1997_13
Kamp-Nielsen_et_al_2002_3,Mateo_et_al_1997_13
Kamp-Nielsen_et_al_2002_1,Mateo_et_al_1997_13
Kamp-Nielsen_et_al_2002_2,Mateo_et_al_1997_13
Kamp-Nielsen_et_al_2002_3,Mateo_et_al_1997_13
Mateo_and_Romero_1997_1,Mateo_et_al_1997_14
Mateo_et_al_1997_14,Mateo_et_al_1997_14
Kamp-Nielsen_et_al_2002_1,Mateo_et_al_1997_14
Kamp-Nielsen_et_al_2002_2,Mateo_et_al_1997_14
Kamp-Nielsen_et_al_2002_3,Mateo_et_al_1997_14
Kamp-Nielsen_et_al_2002_1,Mateo_et_al_1997_14
Kamp-Nielsen_et_al_2002_2,Mateo_et_al_1997_14
Kamp-Nielsen_et_al_2002_3,Mateo_et_al_1997_14
Kamp-Nielsen_et_al_2002_1,Mateo_et_al_1997_14
Kamp-Nielsen_et_al_2002_2,Mateo_et_al_1997_14
Kamp-Nielsen_et_al_2002_3,Mateo_et_al_1997_14
Kamp-Nielsen_et_al_2002_1,Mateo_et_al_1997_14
Kamp-Nielsen_et_al_2002_2,Mateo_et_al_1997_14
Kamp-Nielsen_et_al_2002_3,Mateo_et_al_1997_14
Mateo_and_Serrano_unpublished_2,Mateo_and_Serrano_unpublished_2
Mateo_and_Serrano_unpublished_3,Mateo_and_Serrano_unpublished_2
Mateo_and_Serrano_unpublished_4,Mateo_and_Serrano_unpublished_2
Kamp-Nielsen_et_al_2002_1,Mateo_and_Serrano_unpublished_2
Kamp-Nielsen_et_al_2002_2,Mateo_and_Serrano_unpublished_2
Kamp-Nielsen_et_al_2002_3,Mateo_and_Serrano_unpublished_2
Kamp-Nielsen_et_al_2002_1,Mateo_and_Serrano_unpublished_2
Kamp-Nielsen_et_al_2002_2,Mateo_and_Serrano_unpublished_2
Kamp-Nielsen_et_al_2002_3,Mateo_and_Serrano_unpublished_2
Kamp-Nielsen_et_al_2002_1,Mateo_and_Serrano_unpublished_2
Kamp-Nielsen_et_al_2002_2,Mateo_and_Serrano_unpublished_2
Kamp-Nielsen_et_al_2002_3,Mateo_and_Serrano_unpublished_2
Kamp-Nielsen_et_al_2002_1,Mateo_and_Serrano_unpublished_2
Kamp-Nielsen_et_al_2002_2,Mateo_and_Serrano_unpublished_2
Kamp-Nielsen_et_al_2002_3,Mateo_and_Serrano_unpublished_2
Mateo_and_Serrano_unpublished_2,Mateo_and_Serrano_unpublished_3
Mateo_and_Serrano_unpublished_3,Mateo_and_Serrano_unpublished_3
Mateo_and_Serrano_unpublished_4,Mateo_and_Serrano_unpublished_3
Kamp-Nielsen_et_al_2002_1,Mateo_and_Serrano_unpublished_3
Kamp-Nielsen_et_al_2002_2,Mateo_and_Serrano_unpublished_3
Kamp-Nielsen_et_al_2002_3,Mateo_and_Serrano_unpublished_3
Kamp-Nielsen_et_al_2002_1,Mateo_and_Serrano_unpublished_3
Kamp-Nielsen_et_al_2002_2,Mateo_and_Serrano_unpublished_3
Kamp-Nielsen_et_al_2002_3,Mateo_and_Serrano_unpublished_3
Kamp-Nielsen_et_al_2002_1,Mateo_and_Serrano_unpublished_3
Kamp-Nielsen_et_al_2002_2,Mateo_and_Serrano_unpublished_3
Kamp-Nielsen_et_al_2002_3,Mateo_and_Serrano_unpublished_3
Kamp-Nielsen_et_al_2002_1,Mateo_and_Serrano_unpublished_3
Kamp-Nielsen_et_al_2002_2,Mateo_and_Serrano_unpublished_3
Kamp-Nielsen_et_al_2002_3,Mateo_and_Serrano_unpublished_3
Mateo_and_Serrano_unpublished_2,Mateo_and_Serrano_unpublished_4
Mateo_and_Serrano_unpublished_3,Mateo_and_Serrano_unpublished_4
Mateo_and_Serrano_unpublished_4,Mateo_and_Serrano_unpublished_4
Kamp-Nielsen_et_al_2002_1,Mateo_and_Serrano_unpublished_4
Kamp-Nielsen_et_al_2002_2,Mateo_and_Serrano_unpublished_4
Kamp-Nielsen_et_al_2002_3,Mateo_and_Serrano_unpublished_4
Kamp-Nielsen_et_al_2002_1,Mateo_and_Serrano_unpublished_4
Kamp-Nielsen_et_al_2002_2,Mateo_and_Serrano_unpublished_4
Kamp-Nielsen_et_al_2002_3,Mateo_and_Serrano_unpublished_4
Kamp-Nielsen_et_al_2002_1,Mateo_and_Serrano_unpublished_4
Kamp-Nielsen_et_al_2002_2,Mateo_and_Serrano_unpublished_4
Kamp-Nielsen_et_al_2002_3,Mateo_and_Serrano_unpublished_4
Kamp-Nielsen_et_al_2002_1,Mateo_and_Serrano_unpublished_4
Kamp-Nielsen_et_al_2002_2,Mateo_and_Serrano_unpublished_4
Kamp-Nielsen_et_al_2002_3,Mateo_and_Serrano_unpublished_4
Mateo_and_Serrano_unpublished_5,Mateo_and_Serrano_unpublished_5
Mateo_and_Serrano_unpublished_6,Mateo_and_Serrano_unpublished_5
Mateo_and_Serrano_unpublished_7,Mateo_and_Serrano_unpublished_5
Mateo_and_Serrano_unpublished_8,Mateo_and_Serrano_unpublished_5
Mateo_and_Serrano_unpublished_9,Mateo_and_Serrano_unpublished_5
Kamp-Nielsen_et_al_2002_1,Mateo_and_Serrano_unpublished_5
Kamp-Nielsen_et_al_2002_2,Mateo_and_Serrano_unpublished_5
Kamp-Nielsen_et_al_2002_3,Mateo_and_Serrano_unpublished_5
Kamp-Nielsen_et_al_2002_1,Mateo_and_Serrano_unpublished_5
Kamp-Nielsen_et_al_2002_2,Mateo_and_Serrano_unpublished_5
Kamp-Nielsen_et_al_2002_3,Mateo_and_Serrano_unpublished_5
Kamp-Nielsen_et_al_2002_1,Mateo_and_Serrano_unpublished_5
Kamp-Nielsen_et_al_2002_2,Mateo_and_Serrano_unpublished_5
Kamp-Nielsen_et_al_2002_3,Mateo_and_Serrano_unpublished_5
Mateo_and_Serrano_unpublished_5,Mateo_and_Serrano_unpublished_6
Mateo_and_Serrano_unpublished_6,Mateo_and_Serrano_unpublished_6
Mateo_and_Serrano_unpublished_7,Mateo_and_Serrano_unpublished_6
Mateo_and_Serrano_unpublished_8,Mateo_and_Serrano_unpublished_6
Mateo_and_Serrano_unpublished_9,Mateo_and_Serrano_unpublished_6
Kamp-Nielsen_et_al_2002_1,Mateo_and_Serrano_unpublished_6
Kamp-Nielsen_et_al_2002_2,Mateo_and_Serrano_unpublished_6
Kamp-Nielsen_et_al_2002_3,Mateo_and_Serrano_unpublished_6
Kamp-Nielsen_et_al_2002_1,Mateo_and_Serrano_unpublished_6
Kamp-Nielsen_et_al_2002_2,Mateo_and_Serrano_unpublished_6
Kamp-Nielsen_et_al_2002_3,Mateo_and_Serrano_unpublished_6
Kamp-Nielsen_et_al_2002_1,Mateo_and_Serrano_unpublished_6
Kamp-Nielsen_et_al_2002_2,Mateo_and_Serrano_unpublished_6
Kamp-Nielsen_et_al_2002_3,Mateo_and_Serrano_unpublished_6
Mateo_and_Serrano_unpublished_5,Mateo_and_Serrano_unpublished_7
Mateo_and_Serrano_unpublished_6,Mateo_and_Serrano_unpublished_7
Mateo_and_Serrano_unpublished_7,Mateo_and_Serrano_unpublished_7
Mateo_and_Serrano_unpublished_8,Mateo_and_Serrano_unpublished_7
Mateo_and_Serrano_unpublished_9,Mateo_and_Serrano_unpublished_7
Kamp-Nielsen_et_al_2002_1,Mateo_and_Serrano_unpublished_7
Kamp-Nielsen_et_al_2002_2,Mateo_and_Serrano_unpublished_7
Kamp-Nielsen_et_al_2002_3,Mateo_and_Serrano_unpublished_7
Kamp-Nielsen_et_al_2002_1,Mateo_and_Serrano_unpublished_7
Kamp-Nielsen_et_al_2002_2,Mateo_and_Serrano_unpublished_7
Kamp-Nielsen_et_al_2002_3,Mateo_and_Serrano_unpublished_7
Kamp-Nielsen_et_al_2002_1,Mateo_and_Serrano_unpublished_7
Kamp-Nielsen_et_al_2002_2,Mateo_and_Serrano_unpublished_7
Kamp-Nielsen_et_al_2002_3,Mateo_and_Serrano_unpublished_7
Mateo_and_Serrano_unpublished_5,Mateo_and_Serrano_unpublished_8
Mateo_and_Serrano_unpublished_6,Mateo_and_Serrano_unpublished_8
Mateo_and_Serrano_unpublished_7,Mateo_and_Serrano_unpublished_8
Mateo_and_Serrano_unpublished_8,Mateo_and_Serrano_unpublished_8
Mateo_and_Serrano_unpublished_9,Mateo_and_Serrano_unpublished_8
Kamp-Nielsen_et_al_2002_1,Mateo_and_Serrano_unpublished_8
Kamp-Nielsen_et_al_2002_2,Mateo_and_Serrano_unpublished_8
Kamp-Nielsen_et_al_2002_3,Mateo_and_Serrano_unpublished_8
Kamp-Nielsen_et_al_2002_1,Mateo_and_Serrano_unpublished_8
Kamp-Nielsen_et_al_2002_2,Mateo_and_Serrano_unpublished_8
Kamp-Nielsen_et_al_2002_3,Mateo_and_Serrano_unpublished_8
Kamp-Nielsen_et_al_2002_1,Mateo_and_Serrano_unpublished_8
Kamp-Nielsen_et_al_2002_2,Mateo_and_Serrano_unpublished_8
Kamp-Nielsen_et_al_2002_3,Mateo_and_Serrano_unpublished_8
Kamp-Nielsen_et_al_2002_1,Mateo_and_Serrano_unpublished_8
Kamp-Nielsen_et_al_2002_2,Mateo_and_Serrano_unpublished_8
Kamp-Nielsen_et_al_2002_3,Mateo_and_Serrano_unpublished_8
Kamp-Nielsen_et_al_2002_1,Mateo_and_Serrano_unpublished_8
Kamp-Nielsen_et_al_2002_2,Mateo_and_Serrano_unpublished_8
Kamp-Nielsen_et_al_2002_3,Mateo_and_Serrano_unpublished_8
Mateo_and_Serrano_unpublished_5,Mateo_and_Serrano_unpublished_9
Mateo_and_Serrano_unpublished_6,Mateo_and_Serrano_unpublished_9
Mateo_and_Serrano_unpublished_7,Mateo_and_Serrano_unpublished_9
Mateo_and_Serrano_unpublished_8,Mateo_and_Serrano_unpublished_9
Mateo_and_Serrano_unpublished_9,Mateo_and_Serrano_unpublished_9
Kamp-Nielsen_et_al_2002_1,Mateo_and_Serrano_unpublished_9
Kamp-Nielsen_et_al_2002_2,Mateo_and_Serrano_unpublished_9
Kamp-Nielsen_et_al_2002_3,Mateo_and_Serrano_unpublished_9
Kamp-Nielsen_et_al_2002_1,Mateo_and_Serrano_unpublished_9
Kamp-Nielsen_et_al_2002_2,Mateo_and_Serrano_unpublished_9
Kamp-Nielsen_et_al_2002_3,Mateo_and_Serrano_unpublished_9
Kamp-Nielsen_et_al_2002_1,Mateo_and_Serrano_unpublished_9
Kamp-Nielsen_et_al_2002_2,Mateo_and_Serrano_unpublished_9
Kamp-Nielsen_et_al_2002_3,Mateo_and_Serrano_unpublished_9
Kamp-Nielsen_et_al_2002_1,Mateo_and_Serrano_unpublished_9
Kamp-Nielsen_et_al_2002_2,Mateo_and_Serrano_unpublished_9
Kamp-Nielsen_et_al_2002_3,Mateo_and_Serrano_unpublished_9
Kamp-Nielsen_et_al_2002_1,Mateo_and_Serrano_unpublished_9
Kamp-Nielsen_et_al_2002_2,Mateo_and_Serrano_unpublished_9
Kamp-Nielsen_et_al_2002_3,Mateo_and_Serrano_unpublished_9
Mateo_unpublished_4,Mateo_unpublished_4
Mateo_unpublished_5,Mateo_unpublished_4
Mateo_unpublished_6,Mateo_unpublished_4
Kamp-Nielsen_et_al_2002_1,Mateo_unpublished_4
Kamp-Nielsen_et_al_2002_2,Mateo_unpublished_4
Kamp-Nielsen_et_al_2002_3,Mateo_unpublished_4
Kamp-Nielsen_et_al_2002_1,Mateo_unpublished_4
Kamp-Nielsen_et_al_2002_2,Mateo_unpublished_4
Kamp-Nielsen_et_al_2002_3,Mateo_unpublished_4
Mateo_unpublished_4,Mateo_unpublished_5
Mateo_unpublished_5,Mateo_unpublished_5
Mateo_unpublished_6,Mateo_unpublished_5
Kamp-Nielsen_et_al_2002_1,Mateo_unpublished_5
Kamp-Nielsen_et_al_2002_2,Mateo_unpublished_5
Kamp-Nielsen_et_al_2002_3,Mateo_unpublished_5
Kamp-Nielsen_et_al_2002_1,Mateo_unpublished_5
Kamp-Nielsen_et_al_2002_2,Mateo_unpublished_5
Kamp-Nielsen_et_al_2002_3,Mateo_unpublished_5
Mateo_unpublished_4,Mateo_unpublished_6
Mateo_unpublished_5,Mateo_unpublished_6
Mateo_unpublished_6,Mateo_unpublished_6
Kamp-Nielsen_et_al_2002_1,Mateo_unpublished_6
Kamp-Nielsen_et_al_2002_2,Mateo_unpublished_6
Kamp-Nielsen_et_al_2002_3,Mateo_unpublished_6
Kamp-Nielsen_et_al_2002_1,Mateo_unpublished_6
Kamp-Nielsen_et_al_2002_2,Mateo_unpublished_6
Kamp-Nielsen_et_al_2002_3,Mateo_unpublished_6
Mateo_unpublished_7,Mateo_unpublished_7
Kamp-Nielsen_et_al_2002_1,Mateo_unpublished_7
Kamp-Nielsen_et_al_2002_2,Mateo_unpublished_7
Kamp-Nielsen_et_al_2002_3,Mateo_unpublished_7
Kamp-Nielsen_et_al_2002_1,Mateo_unpublished_7
Kamp-Nielsen_et_al_2002_2,Mateo_unpublished_7
Kamp-Nielsen_et_al_2002_3,Mateo_unpublished_7
Kamp-Nielsen_et_al_2002_1,Mateo_unpublished_7
Kamp-Nielsen_et_al_2002_2,Mateo_unpublished_7
Kamp-Nielsen_et_al_2002_3,Mateo_unpublished_7
Kamp-Nielsen_et_al_2002_1,Mateo_unpublished_7
Kamp-Nielsen_et_al_2002_2,Mateo_unpublished_7
Kamp-Nielsen_et_al_2002_3,Mateo_unpublished_7
Kamp-Nielsen_et_al_2002_1,Mateo_unpublished_7
Kamp-Nielsen_et_al_2002_2,Mateo_unpublished_7
Kamp-Nielsen_et_al_2002_3,Mateo_unpublished_7
Kamp-Nielsen_et_al_2002_1,Mateo_unpublished_7
Kamp-Nielsen_et_al_2002_2,Mateo_unpublished_7
Kamp-Nielsen_et_al_2002_3,Mateo_unpublished_7
Mateo_and_Serrano_unpublished_10,Mateo_and_Serrano_unpublished_10
Mateo_and_Serrano_unpublished_11,Mateo_and_Serrano_unpublished_10
Mateo_and_Serrano_unpublished_12,Mateo_and_Serrano_unpublished_10
Mateo_and_Serrano_unpublished_13,Mateo_and_Serrano_unpublished_10
Mateo_and_Serrano_unpublished_14,Mateo_and_Serrano_unpublished_10
Mateo_and_Serrano_unpublished_15,Mateo_and_Serrano_unpublished_10
Kamp-Nielsen_et_al_2002_1,Mateo_and_Serrano_unpublished_10
Kamp-Nielsen_et_al_2002_2,Mateo_and_Serrano_unpublished_10
Kamp-Nielsen_et_al_2002_3,Mateo_and_Serrano_unpublished_10
Kamp-Nielsen_et_al_2002_1,Mateo_and_Serrano_unpublished_10
Kamp-Nielsen_et_al_2002_2,Mateo_and_Serrano_unpublished_10
Kamp-Nielsen_et_al_2002_3,Mateo_and_Serrano_unpublished_10
Kamp-Nielsen_et_al_2002_1,Mateo_and_Serrano_unpublished_10
Kamp-Nielsen_et_al_2002_2,Mateo_and_Serrano_unpublished_10
Kamp-Nielsen_et_al_2002_3,Mateo_and_Serrano_unpublished_10
Kamp-Nielsen_et_al_2002_1,Mateo_and_Serrano_unpublished_10
Kamp-Nielsen_et_al_2002_2,Mateo_and_Serrano_unpublished_10
Kamp-Nielsen_et_al_2002_3,Mateo_and_Serrano_unpublished_10
Kamp-Nielsen_et_al_2002_1,Mateo_and_Serrano_unpublished_10
Kamp-Nielsen_et_al_2002_2,Mateo_and_Serrano_unpublished_10
Kamp-Nielsen_et_al_2002_3,Mateo_and_Serrano_unpublished_10
