"study_id","site_id","salinity_class","salinity_method","vegetation_class","vegetation_method","COE_REGION","CLASS_FIELD_FWSST","CLASS_FIELD_HGM","HUC10_NAME","MAJ_RIVER_BASIN","SANDT_COAST_REG","STATE_NAME"
"Nahlik_and_Fennessy_2016","NWCA11-2079","estuarine","field observation","emergent","field observation","Atlantic and Gulf Coastal Plain","E2EM","TIDAL","Intracoastal Waterway-Pungo River","South Atlantic Gulf","South East Coast Region","North Carolina"
"Nahlik_and_Fennessy_2016","NWCA11-2081","estuarine","field observation","emergent","field observation","Atlantic and Gulf Coastal Plain","E2EM","TIDAL","Lake Mattamuskeet-Rose Bay","South Atlantic Gulf","South East Coast Region","North Carolina"
"Nahlik_and_Fennessy_2016","NWCA11-2168","estuarine","field observation","emergent","field observation","Northcentral and Northeast","E2EM","TIDAL","Hampton River-Frontal Atlantic Ocean","New England","North East Coast Region","New Hampshire"
"Nahlik_and_Fennessy_2016","NWCA11-2170","estuarine","field observation","emergent","field observation","Northcentral and Northeast","E2EM","TIDAL","Great Bay Drainages","New England","North East Coast Region","New Hampshire"
"Nahlik_and_Fennessy_2016","NWCA11-2175","estuarine","field observation","emergent","field observation","Northcentral and Northeast","E2EM","TIDAL","Hampton River-Frontal Atlantic Ocean","New England","North East Coast Region","New Hampshire"
"Nahlik_and_Fennessy_2016","NWCA11-2177","palustrine","field observation","emergent","field observation","Northcentral and Northeast","PEM","RIVERINE","Lamprey River","New England","North East Coast Region","New Hampshire"
"Nahlik_and_Fennessy_2016","NWCA11-R081","palustrine","field observation","emergent","field observation","Atlantic and Gulf Coastal Plain","PEM","DPRSS","Upper Laguna Madre","Texas Gulf","Gulf Coast Region","Texas"
"Nahlik_and_Fennessy_2016","NWCA11-R011","palustrine","field observation","forested","field observation","Atlantic and Gulf Coastal Plain","PFO","RIVERINE","Upper Bayou Boeuf","Lower Mississippi","Gulf Coast Region","Louisiana"
"Nahlik_and_Fennessy_2016","NWCA11-R028","palustrine","field observation","forested","field observation","Atlantic and Gulf Coastal Plain","PFO","DPRSS","St. Sebastian River-Vero Beach Main Canal Frontal","South Atlantic Gulf","South East Coast Region","Florida"
"Nahlik_and_Fennessy_2016","NWCA11-R029","palustrine","field observation",NA,"field observation","Atlantic and Gulf Coastal Plain","PUBPAB",NA,"Lake Kerr","South Atlantic Gulf","South East Coast Region","Florida"
"Nahlik_and_Fennessy_2016","NWCA11-R037","palustrine","field observation","emergent","field observation","Atlantic and Gulf Coastal Plain","PEM","FRINGE","Upper Bayou Boeuf","Lower Mississippi","Gulf Coast Region","Louisiana"
"Nahlik_and_Fennessy_2016","NWCA11-R069","palustrine","field observation","forested","field observation","Atlantic and Gulf Coastal Plain","PFO","FLATS","Headwaters White Oak River","South Atlantic Gulf","South East Coast Region","North Carolina"
"Nahlik_and_Fennessy_2016","NWCA11-R073","estuarine","field observation","forested to shrub","field observation","Atlantic and Gulf Coastal Plain","E2SS","TIDAL","Henderson Creek-Barron River Frontal","South Atlantic Gulf","Gulf Coast Region","Florida"
"Nahlik_and_Fennessy_2016","NWCA11-R074","palustrine","field observation","emergent","field observation","Atlantic and Gulf Coastal Plain","PEM",NA,"Everglades National Park","South Atlantic Gulf","Gulf Coast Region","Florida"
"Nahlik_and_Fennessy_2016","NWCA11-R076","estuarine","field observation","emergent","field observation","Atlantic and Gulf Coastal Plain","E2EM","TIDAL","Bayou Terre Aux Boeufs-Frontal Breton Sound","Lower Mississippi","Gulf Coast Region","Louisiana"
"Nahlik_and_Fennessy_2016","NWCA11-R077","estuarine","field observation","emergent","field observation","Atlantic and Gulf Coastal Plain","E2EM","TIDAL","Henderson Creek-Barron River Frontal","South Atlantic Gulf","Gulf Coast Region","Florida"
"Nahlik_and_Fennessy_2016","NWCA11-2527","estuarine","field observation","emergent","field observation","Atlantic and Gulf Coastal Plain","E2EM","TIDAL","Laguna Atascosa","Texas Gulf","Gulf Coast Region","Texas"
"Nahlik_and_Fennessy_2016","NWCA11-2527","estuarine","field observation","emergent","field observation","Atlantic and Gulf Coastal Plain","E2EM","FLATS","Laguna Atascosa","Texas Gulf","Gulf Coast Region","Texas"
"Nahlik_and_Fennessy_2016","NWCA11-2530","estuarine","field observation","emergent","field observation","Atlantic and Gulf Coastal Plain","E2EM","TIDAL","Old River-Trinity River","Texas Gulf","Gulf Coast Region","Texas"
"Nahlik_and_Fennessy_2016","NWCA11-2535","estuarine","field observation","emergent","field observation","Atlantic and Gulf Coastal Plain","E2EM","RIVERINE","Keller Branch-Lavaca River","Texas Gulf","Gulf Coast Region","Texas"
"Nahlik_and_Fennessy_2016","NWCA11-2540","estuarine","field observation","emergent","field observation","Atlantic and Gulf Coastal Plain","E2EM","TIDAL","Lower Oyster Creek","Texas Gulf","Gulf Coast Region","Texas"
"Nahlik_and_Fennessy_2016","NWCA11-2541","estuarine","field observation","forested to shrub","field observation","Atlantic and Gulf Coastal Plain","E2SS","RIVERINE","East Fork Double Bayou","Texas Gulf","Gulf Coast Region","Texas"
"Nahlik_and_Fennessy_2016","NWCA11-2542","palustrine","field observation","forested","field observation","Atlantic and Gulf Coastal Plain","PFO","DPRSS","Barker Reservoir","Texas Gulf","Gulf Coast Region","Texas"
"Nahlik_and_Fennessy_2016","NWCA11-2543","palustrine","field observation",NA,"field observation","Atlantic and Gulf Coastal Plain","PF","DPRSS","West Sandy Creek-Sandy Creek","Texas Gulf","Gulf Coast Region","Texas"
"Nahlik_and_Fennessy_2016","NWCA11-2546","estuarine","field observation","forested to shrub","field observation","Atlantic and Gulf Coastal Plain","E2SS","FLATS","East Fork Double Bayou","Texas Gulf","Gulf Coast Region","Texas"
"Nahlik_and_Fennessy_2016","NWCA11-2551","estuarine","field observation","emergent","field observation","Atlantic and Gulf Coastal Plain","E2EM","RIVERINE","Keller Branch-Lavaca River","Texas Gulf","Gulf Coast Region","Texas"
"Nahlik_and_Fennessy_2016","NWCA11-2557","estuarine","field observation","forested to shrub","field observation","Atlantic and Gulf Coastal Plain","E2SS","TIDAL","Cedar Bayou-Frontal Galveston Bay","Texas Gulf","Gulf Coast Region","Texas"
"Nahlik_and_Fennessy_2016","NWCA11-2562","estuarine","field observation","forested to shrub","field observation","Atlantic and Gulf Coastal Plain","E2SS","TIDAL","East Fork Double Bayou","Texas Gulf","Gulf Coast Region","Texas"
"Nahlik_and_Fennessy_2016","NWCA11-2564","estuarine","field observation","emergent","field observation","Atlantic and Gulf Coastal Plain","E2EM","TIDAL","Dickinson Bayou","Texas Gulf","Gulf Coast Region","Texas"
"Nahlik_and_Fennessy_2016","NWCA11-2571","palustrine","field observation","emergent","field observation","Atlantic and Gulf Coastal Plain","PEM","DPRSS","San Antonio River-Guadalupe River","Texas Gulf","Gulf Coast Region","Texas"
"Nahlik_and_Fennessy_2016","NWCA11-2573","estuarine","field observation","forested to shrub","field observation","Atlantic and Gulf Coastal Plain","E2SS","TIDAL","East Fork Double Bayou","Texas Gulf","Gulf Coast Region","Texas"
"Nahlik_and_Fennessy_2016","NWCA11-2580","estuarine","field observation","emergent","field observation","Atlantic and Gulf Coastal Plain","E2EM","TIDAL","Halls Bayou","Texas Gulf","Gulf Coast Region","Texas"
"Nahlik_and_Fennessy_2016","NWCA11-2584","estuarine","field observation","emergent","field observation","Atlantic and Gulf Coastal Plain","E2EM","TIDAL","Lower Oyster Creek","Texas Gulf","Gulf Coast Region","Texas"
"Nahlik_and_Fennessy_2016","NWCA11-2589","estuarine","field observation","emergent","field observation","Atlantic and Gulf Coastal Plain","E2EM","TIDAL","Cedar Bayou-Frontal Galveston Bay","Texas Gulf","Gulf Coast Region","Texas"
"Nahlik_and_Fennessy_2016","NWCA11-2591","estuarine","field observation","emergent","field observation","Atlantic and Gulf Coastal Plain","E2EM","TIDAL","San Antonio Bay-Espiritu Santo Bay","Texas Gulf","Gulf Coast Region","Texas"
"Nahlik_and_Fennessy_2016","NWCA11-2593","estuarine","field observation","emergent","field observation","Atlantic and Gulf Coastal Plain","E2EM","TIDAL","East Fork Double Bayou","Texas Gulf","Gulf Coast Region","Texas"
"Nahlik_and_Fennessy_2016","NWCA11-2642","estuarine","field observation","forested to shrub","field observation","Atlantic and Gulf Coastal Plain","E2SS","FLATS","Metompkin Bay-Burtons Bay","Mid Atlantic","North East Coast Region","Virginia"
"Nahlik_and_Fennessy_2016","NWCA11-2644","palustrine","field observation","forested","field observation","Atlantic and Gulf Coastal Plain","PFO","RIVERINE","Nomini Creek-Potomac River","Mid Atlantic","North East Coast Region","Virginia"
"Nahlik_and_Fennessy_2016","NWCA11-2655","estuarine","field observation","emergent","field observation","Atlantic and Gulf Coastal Plain","E2EM","TIDAL","Metompkin Bay-Burtons Bay","Mid Atlantic","North East Coast Region","Virginia"
"Nahlik_and_Fennessy_2016","NWCA11-2656","palustrine","field observation","forested","field observation","Atlantic and Gulf Coastal Plain","PFO","RIVERINE","Nomini Creek-Potomac River","Mid Atlantic","North East Coast Region","Virginia"
"Nahlik_and_Fennessy_2016","NWCA11-2658","estuarine","field observation","emergent","field observation","Atlantic and Gulf Coastal Plain","E2EM","TIDAL","Mobjack Bay-Lower Chesapeake Bay","Mid Atlantic","North East Coast Region","Virginia"
"Nahlik_and_Fennessy_2016","NWCA11-2660","estuarine","field observation","emergent","field observation","Atlantic and Gulf Coastal Plain","E2EM","TIDAL","Messongo Creek-Pocomoke Sound","Mid Atlantic","North East Coast Region","Virginia"
"Nahlik_and_Fennessy_2016","NWCA11-2665","estuarine","field observation","forested to shrub","field observation","Atlantic and Gulf Coastal Plain","E2SS","TIDAL","Mobjack Bay-Lower Chesapeake Bay","Mid Atlantic","North East Coast Region","Virginia"
"Nahlik_and_Fennessy_2016","NWCA11-2667","estuarine","field observation","forested to shrub","field observation","Atlantic and Gulf Coastal Plain","E2SS","TIDAL","Mobjack Bay-Lower Chesapeake Bay","Mid Atlantic","North East Coast Region","Virginia"
"Nahlik_and_Fennessy_2016","NWCA11-2670","palustrine","field observation","forested","field observation","Atlantic and Gulf Coastal Plain","PFO","RIVERINE","Nomini Creek-Potomac River","Mid Atlantic","North East Coast Region","Virginia"
"Nahlik_and_Fennessy_2016","NWCA11-2673","estuarine","field observation","emergent","field observation","Atlantic and Gulf Coastal Plain","E2EM","TIDAL","Magothy Bay-Cobb Bay","Mid Atlantic","North East Coast Region","Virginia"
"Nahlik_and_Fennessy_2016","NWCA11-1383","palustrine","field observation","forested","field observation","Atlantic and Gulf Coastal Plain","PFO","RIVERINE","Cobb Creek-Altamaha River","South Atlantic Gulf","South East Coast Region","Georgia"
"Nahlik_and_Fennessy_2016","NWCA11-1954","palustrine","field observation","scrub shrub","field observation","Atlantic and Gulf Coastal Plain","PSS","DPRSS","Back Bay of Biloxi-Biloxi Bay","South Atlantic Gulf","Gulf Coast Region","Mississippi"
"Nahlik_and_Fennessy_2016","NWCA11-1410","palustrine","field observation","forested","field observation","Atlantic and Gulf Coastal Plain","PFO","SLOPE","Black Creek","South Atlantic Gulf","South East Coast Region","Georgia"
"Nahlik_and_Fennessy_2016","NWCA11-2905","palustrine","field observation","emergent","field observation","Arid West","PEM","SLOPE","Upper San Luis Rey River","California","Pacific Coast Region","California"
"Nahlik_and_Fennessy_2016","NWCA11-2908","estuarine","field observation","emergent","field observation","Arid West","E2EM","TIDAL","San Francisco Bay","California","Pacific Coast Region","California"
"Nahlik_and_Fennessy_2016","NWCA11-2910","estuarine","field observation","emergent","field observation","Arid West","E2EM","TIDAL","Suisun Bay","California","Pacific Coast Region","California"
"Nahlik_and_Fennessy_2016","NWCA11-2914","palustrine","field observation","emergent","field observation","Arid West","PEM","DPRSS","Suisun Bay","California","Pacific Coast Region","California"
"Nahlik_and_Fennessy_2016","NWCA11-2917","palustrine","field observation","forested","field observation","Arid West","PFO","RIVERINE","Arroyo Seco","California","Pacific Coast Region","California"
"Nahlik_and_Fennessy_2016","NWCA11-2918","estuarine","field observation","emergent","field observation","Arid West","E2EM","TIDAL","San Pablo Bay","California","Pacific Coast Region","California"
"Nahlik_and_Fennessy_2016","NWCA11-2921","palustrine","field observation","emergent","field observation","Arid West","PEM","DPRSS","San Pablo Bay","California","Pacific Coast Region","California"
"Nahlik_and_Fennessy_2016","NWCA11-2922","estuarine","field observation","emergent","field observation","Arid West","E2EM","TIDAL","San Francisco Bay","California","Pacific Coast Region","California"
"Nahlik_and_Fennessy_2016","NWCA11-2924","palustrine","field observation","emergent","field observation","Arid West","PEM","DPRSS","Suisun Bay","California","Pacific Coast Region","California"
"Nahlik_and_Fennessy_2016","NWCA11-2940","estuarine","field observation","emergent","field observation","Arid West","E2EM","TIDAL","San Pablo Bay","California","Pacific Coast Region","California"
"Nahlik_and_Fennessy_2016","NWCA11-2947","estuarine","field observation","emergent","field observation","Arid West","E2EM","TIDAL","San Pablo Bay","California","Pacific Coast Region","California"
"Nahlik_and_Fennessy_2016","NWCA11-2949","estuarine","field observation","emergent","field observation","Arid West","E2EM","TIDAL","San Pablo Bay","California","Pacific Coast Region","California"
"Nahlik_and_Fennessy_2016","NWCA11-3045","palustrine","field observation","emergent","field observation","Atlantic and Gulf Coastal Plain","PEM","FLATS","Mill Creek-Suwannee River","South Atlantic Gulf","Gulf Coast Region","Florida"
"Nahlik_and_Fennessy_2016","NWCA11-3051","estuarine","field observation","forested to shrub","field observation","Atlantic and Gulf Coastal Plain","E2SS","TIDAL","Lower Loxahatchee River","South Atlantic Gulf","South East Coast Region","Florida"
"Nahlik_and_Fennessy_2016","NWCA11-3052","palustrine","field observation","forested","field observation","Atlantic and Gulf Coastal Plain","PFO","FLATS","Rocky Creek-Bumblebee Creek Frontal","South Atlantic Gulf","Gulf Coast Region","Florida"
"Nahlik_and_Fennessy_2016","NWCA11-3062","estuarine","field observation","forested to shrub","field observation","Atlantic and Gulf Coastal Plain","E2SS","TIDAL","Rooker Bay","South Atlantic Gulf","Gulf Coast Region","Florida"
"Nahlik_and_Fennessy_2016","NWCA11-3069","estuarine","field observation","emergent","field observation","Atlantic and Gulf Coastal Plain","E2EM","TIDAL","Tolomato River","South Atlantic Gulf","South East Coast Region","Florida"
"Nahlik_and_Fennessy_2016","NWCA11-3077","palustrine","field observation","scrub shrub","field observation","Atlantic and Gulf Coastal Plain","PSS","FLATS","Ochlockonee Bay-Apalachee Bay","South Atlantic Gulf","Gulf Coast Region","Florida"
"Nahlik_and_Fennessy_2016","NWCA11-3091","estuarine","field observation","forested to shrub","field observation","Atlantic and Gulf Coastal Plain","E2SS","TIDAL","Alligator Creek-Salt Creek Frontal","South Atlantic Gulf","Gulf Coast Region","Florida"
"Nahlik_and_Fennessy_2016","NWCA11-3093","estuarine","field observation","emergent","field observation","Atlantic and Gulf Coastal Plain","E2EM","TIDAL","Lower St. Marks River","South Atlantic Gulf","Gulf Coast Region","Florida"
"Nahlik_and_Fennessy_2016","NWCA11-3568","estuarine","field observation","emergent","field observation","Atlantic and Gulf Coastal Plain","E2EM","TIDAL","Little Choptank River","Mid Atlantic","North East Coast Region","Maryland"
"Nahlik_and_Fennessy_2016","NWCA11-3581","estuarine","field observation","emergent","field observation","Atlantic and Gulf Coastal Plain","E2EM","TIDAL","Wicomico River","Mid Atlantic","North East Coast Region","Maryland"
"Nahlik_and_Fennessy_2016","NWCA11-4706","estuarine","field observation","emergent","field observation","Arid West","E2EM","TIDAL","San Pablo Bay","California","Pacific Coast Region","California"
"Nahlik_and_Fennessy_2016","NWCA11-4709","palustrine","field observation","forested","field observation","Arid West","PFO","RIVERINE","Drakes Bay-Frontal Pacific Ocean","California","Pacific Coast Region","California"
"Nahlik_and_Fennessy_2016","NWCA11-4713","estuarine","field observation","emergent","field observation","Arid West","E2EM","TIDAL","San Pablo Bay","California","Pacific Coast Region","California"
"Nahlik_and_Fennessy_2016","NWCA11-4716","estuarine","field observation","emergent","field observation","Arid West","E2EM","TIDAL","McGrath Lake-Frontal Pacific Ocean","California","Pacific Coast Region","California"
"Nahlik_and_Fennessy_2016","NWCA11-4717","palustrine","field observation","emergent","field observation","Arid West","PEM","DPRSS","Suisun Bay","California","Pacific Coast Region","California"
"Nahlik_and_Fennessy_2016","NWCA11-4721","estuarine","field observation","emergent","field observation","Arid West","E2EM","TIDAL","San Pablo Bay","California","Pacific Coast Region","California"
"Nahlik_and_Fennessy_2016","NWCA11-4729","palustrine","field observation","emergent","field observation","Arid West","PEM","DPRSS","Suisun Bay","California","Pacific Coast Region","California"
"Nahlik_and_Fennessy_2016","NWCA11-2071","palustrine","field observation","forested","field observation","Atlantic and Gulf Coastal Plain","PFO","RIVERINE","Kehukee Swamp-Roanoke River","South Atlantic Gulf","South East Coast Region","North Carolina"
"Nahlik_and_Fennessy_2016","NWCA11-1314","palustrine","field observation","emergent","field observation","Atlantic and Gulf Coastal Plain","PEM","DPRSS","Attapulgus Creek","South Atlantic Gulf","Gulf Coast Region","Florida"
"Nahlik_and_Fennessy_2016","NWCA11-1402","palustrine","field observation","scrub shrub","field observation","Atlantic and Gulf Coastal Plain","PSS","RIVERINE","Sapelo River-Atlantic Ocean","South Atlantic Gulf","South East Coast Region","Georgia"
"Nahlik_and_Fennessy_2016","NWCA11-1386","palustrine","field observation","scrub shrub","field observation","Atlantic and Gulf Coastal Plain","PSS","DPRSS","Doctors Creek-Altamaha River","South Atlantic Gulf","South East Coast Region","Georgia"
"Nahlik_and_Fennessy_2016","NWCA11-1406","palustrine","field observation","forested","field observation","Atlantic and Gulf Coastal Plain","PFO","RIVERINE","Cat Creek-Aucilla River","South Atlantic Gulf","Gulf Coast Region","Georgia"
"Nahlik_and_Fennessy_2016","NWCA11-1423","palustrine","field observation","forested","field observation","Atlantic and Gulf Coastal Plain","PFO","DPRSS","Doctors Creek-Altamaha River","South Atlantic Gulf","South East Coast Region","Georgia"
